"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"15022","735","1400000US48121020303","Census Tract 203.03, Denton County, Texas"
"7711","438","1400000US48121020305","Census Tract 203.05, Denton County, Texas"
"7227","493","1400000US48121020306","Census Tract 203.06, Denton County, Texas"
"12841","501","1400000US48121020307","Census Tract 203.07, Denton County, Texas"
"12185","825","1400000US48121020308","Census Tract 203.08, Denton County, Texas"
"11845","634","1400000US48121020309","Census Tract 203.09, Denton County, Texas"
"4131","250","1400000US48121020310","Census Tract 203.10, Denton County, Texas"
"9749","670","1400000US48121020401","Census Tract 204.01, Denton County, Texas"
"5495","392","1400000US48121020402","Census Tract 204.02, Denton County, Texas"
"3739","368","1400000US48121020403","Census Tract 204.03, Denton County, Texas"
"6727","589","1400000US48121020503","Census Tract 205.03, Denton County, Texas"
"3506","383","1400000US48121020504","Census Tract 205.04, Denton County, Texas"
"5992","596","1400000US48121020505","Census Tract 205.05, Denton County, Texas"
"2249","323","1400000US48121020506","Census Tract 205.06, Denton County, Texas"
"5158","512","1400000US48121020601","Census Tract 206.01, Denton County, Texas"
"10939","895","1400000US48121020602","Census Tract 206.02, Denton County, Texas"
"2816","338","1400000US48121020700","Census Tract 207, Denton County, Texas"
"6074","762","1400000US48121020800","Census Tract 208, Denton County, Texas"
"4652","409","1400000US48121020900","Census Tract 209, Denton County, Texas"
"6184","448","1400000US48121021000","Census Tract 210, Denton County, Texas"
"3212","327","1400000US48121021100","Census Tract 211, Denton County, Texas"
"6874","763","1400000US48121021201","Census Tract 212.01, Denton County, Texas"
"4506","515","1400000US48121021202","Census Tract 212.02, Denton County, Texas"
"4310","601","1400000US48121021301","Census Tract 213.01, Denton County, Texas"
"8046","644","1400000US48121021303","Census Tract 213.03, Denton County, Texas"
"5497","601","1400000US48121021304","Census Tract 213.04, Denton County, Texas"
"3847","349","1400000US48121021305","Census Tract 213.05, Denton County, Texas"
"12309","612","1400000US48121021403","Census Tract 214.03, Denton County, Texas"
"8685","709","1400000US48121021404","Census Tract 214.04, Denton County, Texas"
"12749","1004","1400000US48121021405","Census Tract 214.05, Denton County, Texas"
"7943","552","1400000US48121021406","Census Tract 214.06, Denton County, Texas"
"7927","685","1400000US48121021407","Census Tract 214.07, Denton County, Texas"
"6264","566","1400000US48121021408","Census Tract 214.08, Denton County, Texas"
"8898","584","1400000US48121021409","Census Tract 214.09, Denton County, Texas"
"4891","359","1400000US48121021502","Census Tract 215.02, Denton County, Texas"
"6067","748","1400000US48121021505","Census Tract 215.05, Denton County, Texas"
"4734","210","1400000US48121021512","Census Tract 215.12, Denton County, Texas"
"3646","247","1400000US48121021513","Census Tract 215.13, Denton County, Texas"
"4616","260","1400000US48121021514","Census Tract 215.14, Denton County, Texas"
"15754","777","1400000US48121021515","Census Tract 215.15, Denton County, Texas"
"7767","640","1400000US48121021516","Census Tract 215.16, Denton County, Texas"
"4143","428","1400000US48121021517","Census Tract 215.17, Denton County, Texas"
"3031","259","1400000US48121021518","Census Tract 215.18, Denton County, Texas"
"12148","808","1400000US48121021519","Census Tract 215.19, Denton County, Texas"
"4133","347","1400000US48121021520","Census Tract 215.20, Denton County, Texas"
"4210","419","1400000US48121021521","Census Tract 215.21, Denton County, Texas"
"3690","347","1400000US48121021522","Census Tract 215.22, Denton County, Texas"
"3898","362","1400000US48121021523","Census Tract 215.23, Denton County, Texas"
"2336","202","1400000US48121021524","Census Tract 215.24, Denton County, Texas"
"15808","766","1400000US48121021525","Census Tract 215.25, Denton County, Texas"
"7720","307","1400000US48121021526","Census Tract 215.26, Denton County, Texas"
"7193","481","1400000US48121021527","Census Tract 215.27, Denton County, Texas"
"4626","338","1400000US48121021611","Census Tract 216.11, Denton County, Texas"
"4068","347","1400000US48121021612","Census Tract 216.12, Denton County, Texas"
"5471","371","1400000US48121021613","Census Tract 216.13, Denton County, Texas"
"4159","353","1400000US48121021614","Census Tract 216.14, Denton County, Texas"
"5026","370","1400000US48121021615","Census Tract 216.15, Denton County, Texas"
"4751","449","1400000US48121021616","Census Tract 216.16, Denton County, Texas"
"4205","366","1400000US48121021618","Census Tract 216.18, Denton County, Texas"
"2922","365","1400000US48121021619","Census Tract 216.19, Denton County, Texas"
"3009","420","1400000US48121021620","Census Tract 216.20, Denton County, Texas"
"3507","250","1400000US48121021621","Census Tract 216.21, Denton County, Texas"
"6023","478","1400000US48121021622","Census Tract 216.22, Denton County, Texas"
"8252","594","1400000US48121021623","Census Tract 216.23, Denton County, Texas"
"7706","687","1400000US48121021624","Census Tract 216.24, Denton County, Texas"
"12108","540","1400000US48121021625","Census Tract 216.25, Denton County, Texas"
"2648","261","1400000US48121021626","Census Tract 216.26, Denton County, Texas"
"7926","538","1400000US48121021627","Census Tract 216.27, Denton County, Texas"
"6004","739","1400000US48121021628","Census Tract 216.28, Denton County, Texas"
"7224","626","1400000US48121021629","Census Tract 216.29, Denton County, Texas"
"5457","440","1400000US48121021630","Census Tract 216.30, Denton County, Texas"
"5376","259","1400000US48121021631","Census Tract 216.31, Denton County, Texas"
"3834","333","1400000US48121021632","Census Tract 216.32, Denton County, Texas"
"4824","316","1400000US48121021633","Census Tract 216.33, Denton County, Texas"
"5262","563","1400000US48121021634","Census Tract 216.34, Denton County, Texas"
"4883","585","1400000US48121021635","Census Tract 216.35, Denton County, Texas"
"7622","644","1400000US48121021636","Census Tract 216.36, Denton County, Texas"
"4522","597","1400000US48121021637","Census Tract 216.37, Denton County, Texas"
"4158","332","1400000US48121021638","Census Tract 216.38, Denton County, Texas"
"4739","290","1400000US48121021715","Census Tract 217.15, Denton County, Texas"
"4319","467","1400000US48121021716","Census Tract 217.16, Denton County, Texas"
"5636","514","1400000US48121021717","Census Tract 217.17, Denton County, Texas"
"11387","580","1400000US48121021718","Census Tract 217.18, Denton County, Texas"
"5208","335","1400000US48121021719","Census Tract 217.19, Denton County, Texas"
"3572","161","1400000US48121021720","Census Tract 217.20, Denton County, Texas"
"4403","337","1400000US48121021721","Census Tract 217.21, Denton County, Texas"
"4490","267","1400000US48121021722","Census Tract 217.22, Denton County, Texas"
"1429","106","1400000US48121021723","Census Tract 217.23, Denton County, Texas"
"4440","313","1400000US48121021724","Census Tract 217.24, Denton County, Texas"
"3703","220","1400000US48121021725","Census Tract 217.25, Denton County, Texas"
"3394","177","1400000US48121021726","Census Tract 217.26, Denton County, Texas"
"5182","409","1400000US48121021727","Census Tract 217.27, Denton County, Texas"
"3637","358","1400000US48121021728","Census Tract 217.28, Denton County, Texas"
"2976","174","1400000US48121021729","Census Tract 217.29, Denton County, Texas"
"3683","228","1400000US48121021730","Census Tract 217.30, Denton County, Texas"
"3545","194","1400000US48121021731","Census Tract 217.31, Denton County, Texas"
"2158","192","1400000US48121021732","Census Tract 217.32, Denton County, Texas"
"2780","345","1400000US48121021733","Census Tract 217.33, Denton County, Texas"
"3596","534","1400000US48121021734","Census Tract 217.34, Denton County, Texas"
"3839","440","1400000US48121021735","Census Tract 217.35, Denton County, Texas"
"2574","326","1400000US48121021736","Census Tract 217.36, Denton County, Texas"
"4391","296","1400000US48121021737","Census Tract 217.37, Denton County, Texas"
"3513","312","1400000US48121021738","Census Tract 217.38, Denton County, Texas"
"3219","404","1400000US48121021739","Census Tract 217.39, Denton County, Texas"
"4911","389","1400000US48121021740","Census Tract 217.40, Denton County, Texas"
"2049","220","1400000US48121021741","Census Tract 217.41, Denton County, Texas"
"6492","443","1400000US48121021742","Census Tract 217.42, Denton County, Texas"
"4564","861","1400000US48121021743","Census Tract 217.43, Denton County, Texas"
"3180","338","1400000US48121021744","Census Tract 217.44, Denton County, Texas"
"5838","517","1400000US48121021745","Census Tract 217.45, Denton County, Texas"
"4387","321","1400000US48121021746","Census Tract 217.46, Denton County, Texas"
"5259","386","1400000US48121021747","Census Tract 217.47, Denton County, Texas"
"4197","218","1400000US48121021748","Census Tract 217.48, Denton County, Texas"
"3503","123","1400000US48121021749","Census Tract 217.49, Denton County, Texas"
"5104","262","1400000US48121021750","Census Tract 217.50, Denton County, Texas"
"4814","336","1400000US48121021751","Census Tract 217.51, Denton County, Texas"
"5177","197","1400000US48121021752","Census Tract 217.52, Denton County, Texas"
"6710","426","1400000US48121021753","Census Tract 217.53, Denton County, Texas"
"3611","263","1400000US48121021800","Census Tract 218, Denton County, Texas"
"5263","380","1400000US48121021900","Census Tract 219, Denton County, Texas"
"4453","450","1400000US48123970100","Census Tract 9701, DeWitt County, Texas"
"5538","402","1400000US48123970200","Census Tract 9702, DeWitt County, Texas"
"4209","397","1400000US48123970300","Census Tract 9703, DeWitt County, Texas"
"3866","318","1400000US48123970400","Census Tract 9704, DeWitt County, Texas"
"2274","257","1400000US48123970500","Census Tract 9705, DeWitt County, Texas"
"2203","*****","1400000US48125950300","Census Tract 9503, Dickens County, Texas"
"8059","467","1400000US48127950200","Census Tract 9502, Dimmit County, Texas"
"2379","467","1400000US48127950400","Census Tract 9504, Dimmit County, Texas"
"1851","110","1400000US48129950200","Census Tract 9502, Donley County, Texas"
"1491","110","1400000US48129950300","Census Tract 9503, Donley County, Texas"
"4968","516","1400000US48131950100","Census Tract 9501, Duval County, Texas"
"2968","215","1400000US48131950200","Census Tract 9502, Duval County, Texas"
"3332","525","1400000US48131950500","Census Tract 9505, Duval County, Texas"
"3360","403","1400000US48133950100","Census Tract 9501, Eastland County, Texas"
"5374","535","1400000US48133950200","Census Tract 9502, Eastland County, Texas"
"5173","451","1400000US48133950300","Census Tract 9503, Eastland County, Texas"
"1902","289","1400000US48133950400","Census Tract 9504, Eastland County, Texas"
"2464","346","1400000US48133950500","Census Tract 9505, Eastland County, Texas"
"2853","364","1400000US48135000100","Census Tract 1, Ector County, Texas"
"1403","200","1400000US48135000300","Census Tract 3, Ector County, Texas"
"5826","556","1400000US48135000400","Census Tract 4, Ector County, Texas"
"5071","540","1400000US48135000500","Census Tract 5, Ector County, Texas"
"5889","597","1400000US48135000600","Census Tract 6, Ector County, Texas"
"5239","564","1400000US48135000700","Census Tract 7, Ector County, Texas"
"3124","477","1400000US48135000800","Census Tract 8, Ector County, Texas"
"5902","568","1400000US48135001000","Census Tract 10, Ector County, Texas"
"8130","1147","1400000US48135001100","Census Tract 11, Ector County, Texas"
"5015","476","1400000US48135001300","Census Tract 13, Ector County, Texas"
"5333","573","1400000US48135001500","Census Tract 15, Ector County, Texas"
"5936","933","1400000US48135001600","Census Tract 16, Ector County, Texas"
"6682","535","1400000US48135001700","Census Tract 17, Ector County, Texas"
"3579","708","1400000US48135001800","Census Tract 18, Ector County, Texas"
"5882","541","1400000US48135001900","Census Tract 19, Ector County, Texas"
"4104","537","1400000US48135002000","Census Tract 20, Ector County, Texas"
"3222","391","1400000US48135002200","Census Tract 22, Ector County, Texas"
"3907","366","1400000US48135002300","Census Tract 23, Ector County, Texas"
"5006","470","1400000US48135002400","Census Tract 24, Ector County, Texas"
"8496","659","1400000US48135002501","Census Tract 25.01, Ector County, Texas"
"7018","737","1400000US48135002502","Census Tract 25.02, Ector County, Texas"
"6289","602","1400000US48135002503","Census Tract 25.03, Ector County, Texas"
"11782","1074","1400000US48135002700","Census Tract 27, Ector County, Texas"
"5203","521","1400000US48135002801","Census Tract 28.01, Ector County, Texas"
"8977","886","1400000US48135002802","Census Tract 28.02, Ector County, Texas"
"3448","562","1400000US48135002900","Census Tract 29, Ector County, Texas"
"13015","947","1400000US48135003000","Census Tract 30, Ector County, Texas"
"4248","622","1400000US48135003100","Census Tract 31, Ector County, Texas"
"1918","171","1400000US48137950300","Census Tract 9503, Edwards County, Texas"
"8067","497","1400000US48139060101","Census Tract 601.01, Ellis County, Texas"
"6920","463","1400000US48139060102","Census Tract 601.02, Ellis County, Texas"
"9965","697","1400000US48139060204","Census Tract 602.04, Ellis County, Texas"
"6875","712","1400000US48139060206","Census Tract 602.06, Ellis County, Texas"
"7054","820","1400000US48139060207","Census Tract 602.07, Ellis County, Texas"
"5467","409","1400000US48139060208","Census Tract 602.08, Ellis County, Texas"
"5146","320","1400000US48139060209","Census Tract 602.09, Ellis County, Texas"
"1696","130","1400000US48139060210","Census Tract 602.10, Ellis County, Texas"
"3260","305","1400000US48139060211","Census Tract 602.11, Ellis County, Texas"
"5943","391","1400000US48139060212","Census Tract 602.12, Ellis County, Texas"
"7450","597","1400000US48139060213","Census Tract 602.13, Ellis County, Texas"
